name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Deedee Verger,"{503: 1.0, 517: 0.0, 443: 0.8593083615464305, 757: 0.4894974673297954, 189: 0.9291028391769691, 426: 0.8812901047559745, 47: 0.7120404088594858, 295: 0.24338247708449856, 894: 0.8835783044777141, 853: 0.0, 67: 0.0, 638: 0.2616618671001607, 449: 0.5849362219704872, 624: 0.6269036779478734, 210: 0.19856027023338818, 822: 1.0, 670: 0.7211114054491299, 870: 0.9943390805995431, 331: 0.7863783577075933, 271: 0.0, 439: 0.4355359029668442, 763: 0.0, 929: 0.0, 687: 0.05899747778140174, 294: 0.5464759312920204, 10: 0.0, 334: 0.6907533420291898, 387: 1.0, 435: 0.0, 450: 1.0, 508: 1.0, 592: 0.03259050167518307, 772: 0.9914735391124294, 872: 0.0, 882: 0.0}",30.0,single,m,straight,,,,,,white,74.0,-1.0,computer / hardware / software,doesn't have kids,,,,"english, czech, italian (poorly), french (poorly)",Linear Classifiers 1k/912.joblib
Hannis Lauraine,"{118: 1.0, 16: 0.0, 83: 1.0, 181: 1.0, 542: 0.5059151556674784, 644: 0.8125342035910528, 657: 0.9556789284510852, 659: 0.0, 664: 0.3388850125766121, 744: 0.8961908808671466, 838: 1.0, 920: 0.0, 923: 0.0, 926: 0.9497932285204436}",36.0,single,m,straight,fit,mostly anything,socially,,graduated from masters program,white,72.0,-1.0,,,,,no,"english (okay), spanish (fluently)",Linear Classifiers 1k/104.joblib
Fina Duwalt,"{771: 0.01895629851882763, 193: 1.0, 81: 0.4755818295606842, 587: 1.0, 863: 0.25544041391187644, 589: 1.0, 302: 1.0, 107: 0.0, 868: 1.0, 23: 0.25462541581103704, 280: 0.2754946200398498, 483: 0.8570628364318891, 530: 0.44179412723801637, 636: 0.9592239353326315, 668: 0.03643407481217942, 673: 0.4711058434781199, 694: 0.33138521868415616, 745: 0.7796624815539452, 792: 0.5565385660037512, 838: 0.4695354368359501, 899: 0.3667985697635494, 914: 0.8720141717575975, 997: 1.0, 999: 1.0}",26.0,single,f,gay,curvy,mostly anything,socially,never,working on college/university,"hispanic / latin, white",63.0,20000.0,sales / marketing / biz dev,"doesn't have kids, but might want them",likes dogs and likes cats,catholicism and laughing about it,no,english,Linear Classifiers 1k/392.joblib
Flory Simmonds,"{437: 0.6479443514023142, 946: 0.4167896217831828, 102: 1.0, 176: 0.37772665997974286, 208: 0.3510490556841708, 399: 0.5622686475525223, 413: 0.974278066959533, 580: 0.7648671221874856, 638: 0.592596425857379, 775: 0.21553543021439125, 797: 0.9775712520729618, 814: 1.0, 876: 0.9737503343285203, 885: 0.7689216883915142}",26.0,single,f,straight,fit,mostly anything,socially,never,graduated from college/university,white,68.0,70000.0,science / tech / engineering,"doesn't have kids, but wants them",likes dogs,agnosticism and laughing about it,no,english,Linear Classifiers 1k/488.joblib
Briney Chesna,"{959: 0.20292029850937965, 670: 0.0, 70: 1.0, 835: 0.9916476330177453, 937: 0.0, 771: 1.0, 368: 0.2826288009027369, 822: 1.0, 594: 0.5409758249631302, 403: 1.0, 255: 0.6430469874515481, 240: 1.0, 688: 0.0, 909: 0.04064656958083379, 352: 0.0, 224: 0.24191590668302254, 971: 0.0, 605: 0.5364896057387138, 658: 0.0, 239: 0.0, 827: 0.047757346460090666, 834: 0.2763510524186632, 36: 0.0, 123: 0.39682268521342223, 153: 0.0, 263: 1.0, 482: 0.0, 577: 0.8391473614701006, 646: 0.0, 709: 0.01721181246943093, 715: 0.0, 780: 0.26507213321431067, 786: 0.2385589732698925, 905: 0.9089665269804303}",33.0,single,f,straight,thin,anything,rarely,never,graduated from college/university,,66.0,-1.0,,"doesn't have kids, but might want them",has dogs and likes cats,other and laughing about it,no,"english, spanish (okay), other (poorly)",Linear Classifiers 1k/482.joblib
Ilse Reinke,"{559: 1.0, 158: 1.0, 675: 0.44155157608239737, 753: 0.5519904688877855, 938: 0.4181679395615445, 765: 0.49605251701359343, 466: 0.3013298625307943, 590: 1.0, 319: 0.1060443453074571, 571: 0.08084310203347389, 194: 0.0, 24: 0.0, 627: 0.0, 602: 0.4768530846058612, 504: 0.45991235095346994, 133: 0.4924100185563729, 425: 0.0, 991: 1.0, 19: 0.8686039772628629, 85: 0.0, 304: 0.16745896327870646, 323: 0.29371019089081063, 337: 0.5983883284452975, 428: 0.9402774365396915, 496: 0.5064167018514443, 507: 0.355488779914209, 512: 1.0, 536: 1.0, 599: 0.0, 608: 0.8755537092934116, 668: 0.0, 786: 0.3489150847535001, 890: 0.36891386238433377, 950: 0.5070316986076442, 972: 0.12206663245534788, 979: 0.48427504789214293}",20.0,seeing someone,f,straight,average,,socially,never,graduated from high school,white,66.0,-1.0,student,,,,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/677.joblib
Mariele Truc,"{728: 0.31363623766150095, 508: 1.0, 413: 0.37379256963087126, 455: 1.0, 305: 0.8152720860783536, 587: 1.0, 64: 0.14343623500647062, 212: 0.27964146553567826, 108: 1.0, 635: 1.0, 77: 1.0, 199: 1.0, 32: 1.0, 101: 0.0, 186: 0.5171711762753821, 249: 1.0, 331: 0.13191458849149118, 348: 0.05487446216883907, 452: 0.9387094428558651, 576: 0.45834713396966453, 641: 1.0}",31.0,single,m,straight,fit,strictly other,rarely,,,,70.0,-1.0,other,doesn't have kids,likes dogs and has cats,other,no,english (fluently),Linear Classifiers 1k/287.joblib
Beatriz Tamar,"{982: 0.0, 322: 1.0, 329: 0.9803507919201983, 40: 0.6557061202398207, 300: 0.14884727565368094, 179: 0.05758546525958419, 541: 0.0, 674: 1.0, 230: 1.0, 271: 1.0, 493: 0.4470379701074084, 12: 0.5156987285982261, 699: 0.0, 272: 1.0, 321: 0.48326384071200024, 557: 0.18606011513936893, 563: 0.0, 651: 0.621697529927937, 687: 0.23126512541160493, 746: 1.0, 842: 0.6103924754011173, 893: 0.28919985117626656, 904: 1.0}",62.0,single,m,straight,fit,anything,socially,never,graduated from masters program,white,73.0,-1.0,executive / management,has kids,likes dogs,christianity,no,english,Linear Classifiers 1k/406.joblib
Alex Terrence,"{581: 0.0, 611: 0.36367748084869866, 36: 0.04744387769306968, 68: 0.0, 352: 0.0, 804: 1.0, 10: 0.0, 851: 0.5989188346706391, 536: 0.0, 331: 0.6470014279072269, 653: 1.0, 833: 1.0, 671: 1.0, 226: 0.6377533677799943, 310: 0.9685226304635997, 337: 0.0, 384: 1.0, 475: 1.0, 491: 0.08978496339536601, 512: 0.0, 669: 1.0, 708: 0.0, 803: 0.9238023659542192, 838: 1.0, 867: 0.12117630525650647, 908: 1.0, 912: 1.0, 951: 0.5804048111580862}",33.0,single,f,straight,fit,,socially,never,graduated from masters program,white,63.0,-1.0,artistic / musical / writer,,likes dogs and has cats,atheism,no,english,Linear Classifiers 1k/611.joblib
Carree Aida,"{221: 0.0, 413: 0.2670250325210546, 201: 0.5248204738590427, 71: 0.4082537276989733, 129: 1.0, 295: 0.41969357816938135, 199: 0.0, 285: 0.0, 325: 0.0, 822: 0.0, 725: 0.23999999999995403, 222: 0.48472060967035624, 720: 0.0, 643: 1.0, 791: 1.0, 117: 0.42678767359493186, 216: 0.0, 312: 0.3278886482057395, 316: 0.0, 404: 0.16241036056368863, 422: 0.732726463834279, 446: 0.6212472864696226, 449: 0.0, 769: 0.0, 901: 1.0}",22.0,single,m,straight,a little extra,,socially,never,,hispanic / latin,69.0,-1.0,other,,has dogs and dislikes cats,other,when drinking,"english (fluently), spanish (fluently)",Linear Classifiers 1k/747.joblib
Fina Laurianne,"{722: 0.930069253905665, 672: 0.0, 910: 0.17684390740736777, 425: 0.0, 658: 0.0, 274: 0.5065746212138373, 422: 0.7898918392343761, 248: 0.0, 222: 0.6353949320450685, 418: 0.0, 66: 1.0, 127: 0.0, 203: 0.0, 245: 0.0, 372: 0.0, 387: 0.0, 466: 1.0, 506: 0.7776636825687193, 524: 0.3972896493464466, 577: 0.06752920939842166, 694: 0.7746138753742757, 751: 0.8046406924021428, 880: 1.0, 914: 0.0, 917: 1.0, 992: 1.0}",46.0,single,m,gay,fit,,socially,never,,"hispanic / latin, other",66.0,-1.0,medicine / health,has a kid,,,,english,Linear Classifiers 1k/383.joblib
Riannon Colleen,"{321: 0.35090343584248895, 886: 0.462444109502262, 873: 0.0, 869: 1.0, 447: 0.0, 856: 0.2932687938166749, 375: 1.0, 544: 0.0, 80: 0.41271961140741986, 601: 1.0, 304: 0.40035820956849655, 505: 0.0, 453: 0.7704018236235957, 164: 0.5820278208478191, 168: 0.8358942581348376, 46: 0.0, 914: 0.06900251692869919, 457: 0.0, 86: 0.18147184827132623, 443: 0.2986223902796814, 870: 0.42138041655300373, 3: 0.6557153351624727, 25: 0.27725053526034316, 112: 0.0, 113: 1.0, 152: 0.0, 153: 1.0, 237: 1.0, 303: 1.0, 310: 0.655360814111007, 395: 0.4393513602069099, 397: 0.7717640574670623, 484: 0.0, 492: 0.43617799894982223, 529: 0.4074319849161565, 663: 0.6198953281784005, 664: 0.0, 691: 0.25041597379631586, 791: 0.301286546196196, 793: 0.5936196918738563, 809: 0.9319369353320317, 830: 0.0, 862: 0.2942651942535264, 900: 0.7492431267463768, 950: 0.21392602084501444}",27.0,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,68.0,-1.0,computer / hardware / software,"doesn't have kids, but wants them",likes dogs and has cats,judaism but not too serious about it,no,"english, russian",Linear Classifiers 1k/156.joblib
Karina Salvidor,"{836: 0.1085856070627873, 19: 0.0, 40: 0.0, 44: 0.0, 279: 0.0, 657: 1.0, 667: 0.0, 672: 0.0, 683: 1.0, 696: 1.0}",29.0,single,m,straight,a little extra,mostly halal,often,never,dropped out of high school,white,72.0,250000.0,artistic / musical / writer,doesn't want kids,has dogs and dislikes cats,hinduism and very serious about it,when drinking,"english (fluently), croatian (fluently), bengali (okay)",Linear Classifiers 1k/277.joblib
Stephanie Shama,"{164: 0.0, 750: 0.9191734665791242, 729: 0.0, 657: 0.8344425648708291, 218: 1.0, 463: 1.0, 49: 1.0, 58: 0.0, 207: 1.0, 213: 0.0, 286: 1.0, 304: 1.0, 317: 0.0, 460: 1.0, 531: 0.0, 602: 0.5229122251494942, 666: 1.0, 694: 0.01701492755998002, 746: 1.0, 844: 0.40518960675576454, 921: 0.0, 939: 0.6370591138334489, 950: 1.0, 996: 1.0}",36.0,single,f,straight,average,strictly vegetarian,,,graduated from college/university,,68.0,-1.0,,,has cats,,,english,Linear Classifiers 1k/111.joblib
Kara-Lynn Ellord,"{856: 0.0, 55: 1.0, 77: 0.03685055493709566, 110: 0.9119899154978901, 118: 1.0, 172: 0.4602454361146524, 290: 1.0, 316: 1.0, 331: 0.38276057952977016, 399: 1.0, 438: 1.0, 557: 0.0, 593: 1.0, 711: 0.0, 712: 1.0, 726: 0.0, 744: 0.0, 793: 1.0, 816: 0.007921588448767558, 833: 0.18061277099923867, 839: 0.0, 952: 0.0, 966: 0.0}",25.0,single,m,straight,a little extra,mostly anything,often,sometimes,dropped out of college/university,white,71.0,-1.0,computer / hardware / software,"doesn't have kids, and doesn't want any",likes dogs and dislikes cats,atheism and very serious about it,when drinking,"english (fluently), spanish (poorly), russian (poorly), c++ (fluently)",Linear Classifiers 1k/42.joblib
Vonny Raffo,"{583: 1.0, 520: 0.626388911373291, 213: 1.0, 375: 0.5292977755950483, 671: 0.0, 152: 0.33380365565573555, 697: 0.0, 421: 0.9099249591239866, 953: 0.0, 217: 1.0, 925: 0.7070705830734045, 242: 0.8732403940921936, 12: 1.0, 268: 0.9148735120541538, 205: 0.9739642947079554, 158: 0.5437739279377389, 993: 0.977596957519796, 77: 0.0, 81: 0.0, 116: 0.0, 121: 0.9070588123558441, 185: 0.0, 220: 0.0, 269: 0.0, 371: 0.6827089283895909, 377: 1.0, 426: 0.4646474588886944, 484: 0.0, 590: 0.24795706889526858, 765: 0.9559709382894459, 766: 0.8430805570774753, 913: 0.0, 926: 0.0}",32.0,single,m,gay,fit,mostly anything,socially,never,graduated from college/university,white,69.0,-1.0,sales / marketing / biz dev,,has dogs and likes cats,atheism but not too serious about it,no,english (fluently),Linear Classifiers 1k/863.joblib
Cherilyn Vacuva,"{484: 0.0, 646: 0.0, 295: 0.6749872006846793, 789: 0.0, 239: 1.0, 166: 0.0, 640: 1.0, 335: 1.0, 422: 0.0, 660: 0.0, 762: 0.13746246775044035, 917: 1.0}",21.0,single,f,straight,fit,mostly anything,socially,never,working on college/university,hispanic / latin,66.0,20000.0,sales / marketing / biz dev,doesn't have kids,likes dogs and likes cats,catholicism but not too serious about it,no,"english (fluently), spanish (fluently), french (poorly), portuguese (poorly)",Linear Classifiers 1k/407.joblib
Tomasina Zamora,"{225: 0.13715165495967852, 943: 1.0, 932: 1.0, 396: 0.7262507367768911, 497: 0.39142577267416034, 599: 1.0, 279: 0.7823797385012308, 152: 1.0, 211: 0.4127295861117102, 272: 0.0, 358: 0.5676448180761227, 388: 0.6132967277669279, 438: 0.9861278058340888, 474: 0.6349840274472907, 537: 0.08810775228209322, 580: 1.0, 581: 1.0, 646: 0.0, 804: 1.0, 853: 0.47953962948830253, 898: 0.26050113579492185, 922: 1.0}",27.0,single,f,straight,curvy,anything,often,never,graduated from college/university,white,68.0,-1.0,sales / marketing / biz dev,"doesn't have kids, and doesn't want any",likes dogs and has cats,agnosticism and laughing about it,no,"english (fluently), spanish (okay)",Linear Classifiers 1k/564.joblib
Jere Vins,"{50: 0.34286584858408875, 215: 0.43384226812106713, 323: 0.0, 311: 0.5225018175864136, 370: 0.06849972625090772, 807: 0.0, 933: 0.0, 847: 0.24212398468613494, 843: 0.9630287373275805, 964: 0.20065284025632257, 956: 0.6397967014597346, 842: 0.5497135996720284, 510: 0.5704958998922034, 113: 0.621042443556391, 189: 0.2622740608533458, 216: 0.0, 277: 0.2836418908364995, 308: 0.9628838009095116, 321: 0.7465132863274542, 327: 0.20570390494501334, 559: 0.6108206408572993, 566: 1.0, 641: 0.7101397762669832, 720: 0.6839393341306879, 744: 0.15200157465882946, 746: 0.0, 779: 0.41933701746250635, 809: 0.0}",38.0,available,m,straight,jacked,mostly anything,not at all,,graduated from college/university,white,70.0,-1.0,other,,,other,no,english,Linear Classifiers 1k/394.joblib
Sabina Urias,"{417: 0.8468580211793013, 903: 1.0, 735: 0.9444351859153242, 71: 0.6496646052091415, 261: 0.7298481168431785, 642: 1.0, 340: 0.49085052718258737, 34: 1.0, 199: 0.8511745200584975, 205: 0.6199233013131855, 268: 0.8431929666237408, 368: 1.0, 387: 1.0, 453: 0.7425835781100179, 479: 1.0, 517: 0.864542169021463, 537: 0.7911384394846777, 595: 0.9721625593063301, 730: 0.725343885430801, 806: 0.6211523969672725, 830: 0.9340024955884509, 905: 1.0, 939: 0.20464066191986507, 953: 1.0}",27.0,single,m,straight,average,,not at all,never,graduated from college/university,white,74.0,30000.0,education / academia,doesn't have kids,,,no,english,Linear Classifiers 1k/105.joblib
Mignon Atonsah,"{567: 0.5015330007256562, 502: 1.0, 775: 1.0, 573: 0.0, 453: 0.0, 903: 1.0, 180: 0.0, 65: 1.0, 30: 1.0, 125: 0.0, 225: 1.0, 405: 0.0, 423: 1.0, 559: 0.0, 601: 0.0, 713: 1.0, 757: 0.0, 784: 0.0, 830: 0.9264338799899061, 911: 0.0, 967: 0.0}",44.0,single,f,straight,fit,,rarely,never,graduated from masters program,,63.0,-1.0,education / academia,has a kid,,judaism,no,"english (fluently), spanish (okay), french (okay)",Linear Classifiers 1k/635.joblib
Lexine Laurianne,"{778: 0.0, 281: 0.07692472753317814, 776: 0.0, 222: 0.0, 171: 1.0, 343: 0.8490676035757478, 11: 0.0, 843: 0.7498750297965544, 971: 0.7207297303366844, 80: 0.20358075212937754, 240: 0.0, 651: 1.0, 254: 1.0, 18: 1.0, 242: 0.0, 682: 0.0, 432: 0.7467911548838979, 550: 1.0, 147: 0.0, 607: 1.0, 693: 0.6341805532012823, 893: 1.0, 895: 0.0, 928: 0.365389600112098}",52.0,single,f,straight,fit,,often,never,graduated from law school,white,66.0,-1.0,law / legal services,"has kids, but doesn't want more",,judaism but not too serious about it,no,"english (fluently), italian (poorly), spanish (poorly), french (poorly)",Linear Classifiers 1k/663.joblib
Florencia Carleen,"{643: 0.8051250349744032, 249: 0.0, 795: 0.0, 829: 0.0, 286: 0.0, 877: 0.0, 408: 0.5372902632175118, 858: 0.0, 335: 0.7292144623056869, 784: 0.0, 330: 0.0, 957: 0.0, 863: 0.0, 692: 0.0, 278: 0.27106843089620813, 279: 0.35340112833451176, 303: 0.0, 379: 1.0, 446: 0.48776788537995097, 459: 0.0, 478: 0.0, 510: 0.10465756342687005, 752: 1.0, 759: 0.0, 766: 0.7090843380954475, 772: 0.0, 856: 0.0, 948: 0.0, 982: 0.7817166482170825, 999: 0.4251336636640377}",33.0,single,f,straight,athletic,mostly anything,socially,never,working on masters program,white,60.0,-1.0,education / academia,,,other,no,english,Linear Classifiers 1k/913.joblib
Libbie Georas,"{925: 0.0, 896: 0.3068169306219737, 801: 0.38257711024139773, 445: 0.8730640816464224, 781: 1.0, 397: 0.15585245851691454, 284: 0.0, 491: 1.0, 524: 0.10747839557778427, 17: 0.12370260641323227, 44: 1.0, 249: 1.0, 526: 0.0, 541: 1.0, 542: 0.11955978664925482, 569: 0.0, 683: 1.0, 746: 0.0, 919: 1.0, 926: 1.0}",28.0,single,f,straight,athletic,mostly anything,rarely,never,graduated from law school,asian,67.0,150000.0,law / legal services,,likes dogs and likes cats,agnosticism and laughing about it,no,english,Linear Classifiers 1k/727.joblib
Dorothy Torray,"{162: 0.6133607701805922, 700: 0.19963358531955006, 445: 0.22655070781202902, 863: 0.3112115484280643, 8: 0.0, 443: 0.2858479426478394, 58: 1.0, 929: 0.2504295074470074, 442: 0.0, 94: 0.4811864560760266, 355: 0.8238849698789475, 879: 0.6057241350166366, 477: 0.5341959511131493, 747: 0.08788306513692279, 57: 0.23217678394698066, 183: 0.4433917883923356, 809: 0.5952044245873745, 977: 0.11078231248179096, 192: 0.4222002280747745, 165: 0.0, 210: 0.1265537371572655, 261: 0.974474070095486, 312: 0.6320211839374192, 323: 0.6639543494658988, 406: 0.4660679154027655, 507: 0.0, 554: 0.7498025620756228, 655: 1.0, 656: 1.0, 680: 0.8281381199484517, 695: 0.0, 752: 0.8043109080854353, 779: 0.4061701603941361, 938: 1.0}",37.0,single,m,straight,fit,mostly anything,not at all,never,graduated from college/university,white,79.0,50000.0,entertainment / media,"doesn't have kids, but might want them",likes dogs and likes cats,agnosticism and somewhat serious about it,no,english (fluently),Linear Classifiers 1k/238.joblib
Sashenka Othilia,"{840: 0.25236320782775024, 813: 0.8763660383980381, 342: 0.38489845213472496, 556: 0.16669940001610084, 817: 1.0, 958: 0.0, 970: 0.27968682667572975, 45: 0.7377906123939182, 256: 0.25299586786315964, 281: 0.05198600261699604, 283: 0.6516452608275398, 303: 0.0, 373: 0.0, 393: 0.4193230553791196, 412: 0.3324566332538934, 415: 0.5554313569312639, 542: 0.20999999999981633, 698: 0.8049650568171289, 713: 0.0, 754: 0.3003525581344997, 942: 1.0}",28.0,single,f,straight,thin,mostly vegetarian,rarely,never,working on ph.d program,indian,61.0,20000.0,science / tech / engineering,"doesn't have kids, but might want them",likes dogs,agnosticism but not too serious about it,no,"english, hindi (okay), spanish (poorly)",Linear Classifiers 1k/588.joblib
Esmeralda Nester,"{144: 0.0, 317: 0.0, 491: 0.5699160138021044, 798: 0.9076108818685396, 845: 0.09926021540017516, 996: 0.5325925874779571, 505: 0.0, 899: 0.0, 482: 1.0, 961: 0.4555734514119125, 32: 0.3164993253622477, 47: 1.0, 76: 0.026584557468800618, 375: 0.19867204400680638, 575: 0.19255761729681176, 759: 0.0, 780: 0.42873860711149625, 924: 0.8886084443403406, 951: 0.6744419346847041, 959: 1.0}",32.0,single,m,straight,average,,socially,never,graduated from college/university,hispanic / latin,69.0,-1.0,entertainment / media,,likes dogs,catholicism,no,"english, spanish (okay)",Linear Classifiers 1k/289.joblib
Zaria Gabrielli,"{538: 0.10410294463336278, 625: 0.29026861706317675, 650: 0.45598394671145037, 546: 1.0, 913: 1.0, 863: 0.21530277584538204, 84: 0.6215026093794478, 737: 1.0, 810: 0.541524938743839, 450: 0.6077346137943263, 764: 0.5137214847692579, 152: 0.2394705019869967, 590: 0.0, 669: 0.7671725319535607, 526: 0.902411506703368, 721: 0.8796405126835367, 411: 0.42462857560081346, 636: 1.0, 950: 0.0, 105: 1.0, 76: 1.0, 908: 1.0, 266: 1.0, 690: 0.6910111899340627, 113: 0.4770783538701213, 137: 1.0, 189: 1.0, 211: 1.0, 237: 1.0, 309: 0.020219618131937622, 383: 1.0, 427: 1.0, 653: 1.0, 665: 0.0, 685: 0.36155653890716977, 703: 1.0, 709: 0.6401809386376112, 736: 0.29421213260119394, 783: 1.0, 927: 0.7618082747389341}",29.0,single,f,gay,full figured,,often,sometimes,graduated from high school,"hispanic / latin, white",69.0,-1.0,other,,likes dogs and likes cats,agnosticism and laughing about it,sometimes,english (fluently),Linear Classifiers 1k/58.joblib
