name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Kirbee Natica,"{807: 0.31633118153443807, 631: 0.31219518804658275, 939: 0.0, 408: 0.0, 755: 1.0, 600: 1.0, 180: 0.695068712497938, 198: 0.8766174797560309, 587: 1.0, 20: 1.0, 243: 0.0, 930: 1.0, 985: 0.26471648016815674, 58: 1.0, 139: 1.0, 201: 0.7327337082958154, 312: 1.0, 348: 1.0, 354: 1.0, 444: 1.0, 464: 0.25420904240274567, 655: 1.0, 750: 0.24951711786988806, 925: 0.8124299304188947, 952: 1.0}",40,single,m,straight,,mostly anything,socially,never,graduated from masters program,white,68.0,-1,computer / hardware / software,"doesn't have kids, but wants them",,atheism but not too serious about it,no,"english (fluently), french (poorly)",Linear Classifiers/80.joblib
Courtnay LaRue,"{565: 0.0, 18: 0.0, 373: 1.0, 871: 1.0, 3: 1.0, 699: 0.0, 878: 0.20856931235182685, 635: 0.9305800216511937, 449: 0.0, 830: 0.0, 979: 0.8253875980545242, 469: 0.07721654880508133, 869: 0.0, 832: 1.0, 250: 1.0, 616: 0.0, 922: 0.1973712395120515, 998: 1.0, 517: 0.7511611250415378, 148: 0.7472948861740729, 551: 0.9054552421014446, 554: 1.0, 63: 0.4325400254204297, 502: 1.0, 49: 0.1156292558143317, 90: 0.0, 96: 0.5937628167022808, 228: 0.4022073342928234, 448: 0.0, 456: 0.4855827670810129, 467: 0.5520860118768081, 540: 0.08251168952318721, 560: 0.42982114802661364, 579: 1.0, 670: 0.47918377445464877, 683: 0.0, 777: 1.0, 806: 0.378627184759587, 810: 0.17389782012736532, 813: 0.0, 843: 1.0, 905: 0.5673093566746399}",28,single,f,straight,athletic,,socially,,working on college/university,hispanic / latin,62.0,-1,law / legal services,doesn't have kids,has dogs and dislikes cats,christianity but not too serious about it,no,"english (fluently), spanish (fluently)",Linear Classifiers/228.joblib
Tierney Rosette,"{233: 0.36344049356353203, 699: 0.9631346164251315, 290: 0.37602435284952795, 511: 1.0, 721: 0.4178183527165569, 975: 0.5094284626468712, 487: 0.0, 371: 0.5285449837556921, 949: 0.7966303403633237, 447: 0.6679471562928607, 284: 0.5204399218356315, 920: 0.26756632879790665, 416: 0.9250958486352343, 338: 0.2037912769048118, 870: 0.854124684298128, 6: 0.738539919419944, 78: 0.6099360697530636, 144: 0.3862448538331531, 219: 0.418777984896864, 279: 1.0, 309: 0.5415430266008086, 401: 0.09349698600287049, 637: 0.0, 657: 0.0, 712: 0.7498106690661013, 867: 0.1812252925405149}",20,single,m,straight,average,mostly anything,socially,sometimes,working on college/university,white,69.0,-1,other,,likes dogs and likes cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/812.joblib
Nataline Korey,"{588: 0.4046666875522469, 630: 1.0, 990: 1.0, 298: 1.0, 500: 0.6678661849573668, 486: 0.601344778427956, 26: 0.0, 151: 0.04890501353448151, 333: 0.0, 396: 1.0, 416: 0.5128560586649566, 496: 1.0, 537: 0.0, 620: 0.0, 634: 1.0, 742: 0.7773783836296619}",40,single,m,straight,jacked,mostly anything,socially,,graduated from college/university,"black, white, other",71.0,-1,other,doesn't have kids,likes dogs and likes cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), greek (poorly), ancient greek (poorly), swahili (poorly), lisp (poorly)",Linear Classifiers/131.joblib
Doralynne Chauncey,"{404: 0.9496455362839074, 113: 0.2897296549680153, 116: 0.6315558125725449, 643: 1.0, 726: 1.0, 864: 0.0, 875: 1.0, 924: 0.5710118979468675}",43,single,f,straight,fit,strictly anything,socially,never,,white,66.0,-1,,doesn't have kids,,,no,english,Linear Classifiers/505.joblib
Chrystel Syd,"{330: 0.0, 95: 0.0, 59: 0.0, 307: 0.18266266976334972, 42: 0.8959105143592566, 37: 0.0, 893: 1.0, 979: 0.0, 84: 1.0, 33: 1.0, 56: 0.0, 135: 1.0, 138: 1.0, 179: 1.0, 213: 0.0, 286: 0.0, 328: 0.0, 467: 0.9027592542430142, 471: 1.0, 505: 1.0, 576: 0.0, 624: 1.0, 626: 1.0, 636: 1.0, 649: 0.2200000023362415, 679: 1.0, 701: 1.0, 815: 0.0, 916: 1.0}",19,single,m,bisexual,a little extra,anything,not at all,never,working on two-year college,white,72.0,-1,student,doesn't want kids,has dogs,atheism and laughing about it,no,english,Linear Classifiers/522.joblib
Aeriela Johnsson,"{952: 0.0, 668: 1.0, 856: 0.19681532497716603, 771: 0.39020661324420836, 342: 0.8599267461549545, 103: 0.14685213453693713, 142: 0.003627192288456982, 6: 0.0, 179: 1.0, 183: 0.0, 184: 0.4631929857371677, 213: 0.21574200798380616, 316: 0.0, 586: 1.0, 693: 0.8321203367023475, 847: 0.7954175834783701}",60,single,m,straight,athletic,anything,not at all,never,graduated from masters program,white,68.0,-1,other,,,,no,english,Linear Classifiers/280.joblib
Elie Llovera,"{532: 0.0, 577: 0.582217866012849, 52: 0.0, 157: 0.0, 222: 0.7038857747295095, 267: 0.3287752885158808, 364: 0.0, 388: 1.0, 391: 0.0, 446: 1.0, 589: 0.0, 659: 1.0, 862: 0.0, 982: 1.0}",66,single,m,straight,average,,not at all,never,graduated from masters program,white,73.0,-1,medicine / health,has kids,likes dogs,buddhism and laughing about it,no,"english (fluently), sign language (fluently), french (okay), spanish (okay)",Linear Classifiers/492.joblib
Tami McGrody,"{847: 1.0, 132: 0.0, 153: 0.49574852853356877, 256: 0.19120087171738476, 294: 0.0, 437: 0.593716783033774, 667: 1.0, 943: 0.01532200492621083}",39,single,m,straight,athletic,strictly anything,,,graduated from space camp,white,67.0,-1,other,"doesn't have kids, but might want them",likes dogs and likes cats,islam and very serious about it,sometimes,"english (fluently), spanish (okay), other (poorly)",Linear Classifiers/24.joblib
Kathy Colleen,"{716: 0.07278582302794057, 415: 0.3305185511481996, 673: 0.2152065930866245, 11: 0.2891713943325005, 120: 0.2894752163911347, 181: 1.0, 390: 0.3549622089502176, 391: 0.489108272460701, 500: 0.5813879168417451, 581: 0.501398667731852, 649: 0.9268684011677157, 651: 0.0, 656: 0.1270975404389727, 764: 0.0, 797: 0.0, 841: 1.0, 871: 0.0, 876: 0.0, 998: 1.0}",28,single,m,straight,skinny,,socially,never,graduated from college/university,white,75.0,-1,sales / marketing / biz dev,,likes dogs,agnosticism,,"english (fluently), german (okay)",Linear Classifiers/900.joblib
Clo Chinua,"{135: 0.5872920696861499, 237: 0.0, 20: 0.28503720029891166, 381: 0.0, 227: 0.3152605404158946, 384: 0.0, 218: 1.0, 363: 0.0, 258: 0.31581821169705115, 624: 0.6849152455674528, 387: 1.0, 901: 0.0, 976: 1.0, 980: 1.0, 719: 0.0, 369: 1.0, 140: 0.8350315403090045, 633: 1.0, 937: 0.0, 970: 0.0, 228: 1.0, 472: 0.3699721903491513, 516: 1.0, 63: 0.13618884878126636, 70: 0.9615789513072359, 92: 0.630226459768088, 265: 0.8144618917651023, 281: 0.8105191204016666, 334: 0.8959222913342142, 437: 0.2403044525023077, 586: 0.8749438689611821, 596: 1.0, 651: 0.8719204588732836, 684: 0.5601130263154426, 705: 1.0, 910: 0.20030878985714562, 954: 0.7826670782960177, 982: 1.0}",34,available,m,straight,fit,,rarely,,graduated from college/university,"white, other",74.0,-1,education / academia,,likes dogs and likes cats,agnosticism and somewhat serious about it,no,"english (fluently), french (okay)",Linear Classifiers/347.joblib
Magdalena Martsen,"{456: 1.0, 889: 0.0, 854: 0.9902161391744491, 972: 0.5697839938344966, 109: 0.9782595132047893, 797: 0.3299319211285061, 79: 1.0, 793: 0.22482579986608897, 94: 0.8302525976332085, 248: 1.0, 727: 0.0077474733862743506, 981: 0.808134915013202, 751: 0.4810728395098076, 67: 0.9543000125494991, 22: 0.4313105789720524, 103: 0.7674514935094106, 118: 1.0, 205: 0.0, 234: 0.678481861867894, 260: 0.4155718098680685, 567: 0.0, 663: 0.0, 939: 0.5676400086248288, 949: 0.48740210543805595, 997: 0.0}",32,single,m,straight,average,,socially,never,working on college/university,white,74.0,20000,student,,likes dogs and likes cats,catholicism but not too serious about it,no,english (fluently),Linear Classifiers/849.joblib
Brena Dichy,"{900: 0.0, 139: 1.0, 342: 1.0, 335: 0.6370208303548432, 992: 1.0, 176: 0.8652210726375209, 144: 0.7207880091746794, 223: 1.0, 120: 0.3293364962080769, 321: 1.0, 145: 0.0, 292: 0.6202713886921645, 828: 0.0, 263: 0.9083760628582347, 98: 0.651496876796001, 258: 0.8148989720203694, 303: 0.26218458124622224, 439: 1.0, 487: 0.0731341323576098, 500: 1.0, 512: 0.6362460551422995, 730: 0.7956136680564674, 891: 0.09357546233920111}",34,single,f,straight,curvy,mostly anything,rarely,never,graduated from college/university,white,68.0,40000,artistic / musical / writer,"doesn't have kids, but wants them",likes dogs and has cats,atheism,no,"english (fluently), spanish (fluently), french (poorly)",Linear Classifiers/615.joblib
Larine Cynar,"{90: 0.690886826447374, 156: 0.41857772050440145, 435: 0.0, 503: 0.18689153391831548, 644: 0.6874989772647919, 244: 0.4293291412502662, 101: 1.0, 904: 0.3871458929382534, 796: 0.0, 117: 1.0, 30: 1.0, 841: 0.002056205819287893, 835: 0.0, 557: 0.0, 665: 1.0, 427: 0.9080417975744801, 645: 1.0, 567: 0.5415641824666482, 851: 0.507628927586508, 737: 0.917262660630584, 114: 1.0, 266: 0.03131238159996208, 416: 0.9671415256177429, 732: 1.0, 771: 0.10007807039497152, 852: 1.0, 857: 0.9083501181734746}",29,single,f,straight,fit,,socially,never,,,64.0,-1,,,,,no,english,Linear Classifiers/183.joblib
Consuela Berne,"{113: 0.613085766311384, 755: 0.27860115066611035, 443: 0.5448686504989464, 581: 0.7034162608818733, 899: 0.19249091688590791, 604: 0.5080586674544945, 790: 0.0, 339: 0.7562184601194732, 522: 0.48250129689108734, 713: 0.6725516130865388, 88: 0.7793869590638036, 160: 0.1888294447797878, 368: 0.6100797737422377, 554: 0.7376966915986358, 486: 0.45100831963415633, 577: 0.12778034114365955, 239: 0.848733114277175, 930: 0.15969457932235986, 743: 0.7286957350162244, 118: 0.6596536997498132, 191: 0.0, 230: 0.0, 248: 0.32011198643855643, 299: 0.9797009871121762, 432: 0.0, 480: 0.6600966562591886, 536: 0.2853247908705048, 542: 0.46504731937412114, 765: 0.9825337714456515, 933: 0.4036100939442431, 959: 0.9384391972371455}",26,single,m,straight,fit,mostly vegetarian,socially,never,graduated from college/university,white,75.0,-1,science / tech / engineering,doesn't want kids,likes dogs,buddhism and laughing about it,no,"english (fluently), spanish (poorly), japanese (poorly)",Linear Classifiers/281.joblib
Barbi Martsen,"{75: 0.0, 545: 0.9483730446784904, 682: 0.0, 366: 0.0, 889: 0.0, 167: 0.0, 697: 0.0, 187: 0.5022485065520308, 671: 0.45551724614192546, 915: 0.0, 755: 0.8012895656101304, 972: 0.229391089404285, 705: 0.0, 22: 0.6885010976720825, 438: 1.0, 453: 0.07232197613113556, 512: 1.0, 571: 0.04235291616899062, 841: 0.8784579674173818}",43,single,f,straight,curvy,,socially,,graduated from college/university,white,63.0,-1,law / legal services,,has dogs and likes cats,,when drinking,english,Linear Classifiers/659.joblib
Desirae Kathie,"{958: 0.956943956656918, 686: 1.0, 782: 0.08967710151223329, 930: 0.6735551990636974, 416: 1.0, 408: 0.4528985079188175, 495: 0.5636651536937656, 527: 1.0, 758: 1.0, 879: 0.9891438524015594, 109: 1.0, 458: 0.8582745265428358, 777: 1.0, 366: 0.7150915863439025, 730: 1.0, 615: 1.0, 214: 1.0, 46: 0.6927480490187552, 211: 0.09964871789125596, 213: 1.0, 308: 0.12654532882497094, 530: 0.42181355162981404, 841: 1.0}",44,single,f,straight,average,mostly anything,socially,never,graduated from college/university,white,65.0,-1,computer / hardware / software,,likes dogs and has cats,other and laughing about it,no,"english, french (poorly)",Linear Classifiers/584.joblib
Xylina Earlie,"{748: 0.7953034130531651, 51: 0.0, 38: 0.46171528729976297, 50: 0.8797559570259281, 63: 0.0, 125: 0.0, 132: 0.4463647882911914, 152: 0.31828191454722665, 161: 0.6256901373976982, 259: 0.7068497101400624, 276: 0.12419466015904934, 553: 0.7570072678767086, 562: 0.7879953761725931, 657: 0.12469684733260067, 700: 0.0, 781: 0.7733034528050711, 822: 0.4882730971272391}",32,single,m,straight,athletic,,often,,graduated from high school,"hispanic / latin, white, other",72.0,30000,other,has kids,,,yes,english,Linear Classifiers/644.joblib
Wileen Pond,"{530: 1.0, 106: 0.9674714731286684, 946: 0.05384443985801379, 671: 0.0, 134: 0.0, 439: 1.0, 539: 1.0, 562: 0.7823124795124645, 627: 1.0, 947: 1.0}",37,single,f,gay,curvy,mostly vegetarian,socially,sometimes,,,68.0,-1,,,likes dogs and likes cats,,when drinking,english,Linear Classifiers/742.joblib
Latisha Bartlett,"{728: 0.0, 968: 0.9527945543141136, 867: 0.24562136352433583, 914: 0.8969940242570864, 719: 0.11808729382778083, 652: 1.0, 813: 1.0, 36: 1.0, 732: 0.0, 758: 1.0, 919: 0.0, 888: 0.2974534640526887, 694: 1.0, 182: 1.0, 181: 0.10650671607832685, 35: 0.4806113593076713, 44: 1.0, 184: 0.0, 233: 0.0, 303: 1.0, 305: 0.0, 403: 0.0, 542: 0.0, 650: 0.0, 662: 0.0, 706: 1.0, 970: 0.6173121978693707, 972: 0.8238218973180711, 996: 0.0}",30,single,f,straight,skinny,strictly anything,often,sometimes,graduated from space camp,white,69.0,-1,other,doesn't want kids,has dogs and has cats,other and laughing about it,no,english (poorly),Linear Classifiers/184.joblib
Sashenka Afton,"{726: 0.0, 235: 0.14555081632352795, 302: 0.0, 460: 0.6114506125439014, 558: 0.2196378129833132, 601: 1.0, 646: 0.0, 663: 0.5421561839123132, 807: 1.0, 891: 0.0, 909: 0.0, 925: 1.0, 937: 0.4814996243396319, 945: 0.0, 985: 0.7391962520232891}",26,single,m,straight,average,strictly anything,socially,never,graduated from masters program,white,73.0,-1,computer / hardware / software,"doesn't have kids, and doesn't want any",likes dogs and likes cats,atheism,no,"english (fluently), norwegian (fluently), swedish (okay), french (poorly)",Linear Classifiers/466.joblib
Wanda Ardeha,"{37: 1.0, 369: 0.07979674128042014, 294: 0.0, 331: 0.3197778276522696, 811: 0.8170335001408233, 432: 1.0, 405: 0.15410799921257912, 802: 0.03235887823953476, 139: 0.0, 153: 0.0, 200: 0.05301405226748024, 258: 1.0, 352: 0.8053688526748957, 383: 0.6590344444231553, 445: 0.5534285201971931, 568: 1.0, 674: 0.29538194499096715, 739: 0.7581254279771965, 798: 0.0, 844: 0.9358285069788694, 939: 1.0, 946: 1.0, 961: 0.19250839110936901, 966: 0.0}",23,single,m,straight,athletic,,socially,never,,pacific islander,70.0,-1,other,,,,no,english,Linear Classifiers/357.joblib
Liana Goddard,"{774: 0.0, 665: 0.8400450888714115, 280: 0.0, 923: 0.0, 324: 0.0, 863: 0.10508890564303819, 133: 0.1669861604413363, 812: 1.0, 82: 0.0, 938: 1.0, 204: 0.2798995489567009, 232: 0.8074985823616032, 892: 0.0, 46: 0.5713208229836457, 986: 0.0645064401823614, 899: 1.0, 617: 0.0, 374: 0.0, 499: 0.0, 495: 1.0, 349: 0.6501974768705931, 947: 0.1910393640166781, 977: 1.0, 185: 0.8128787617506656, 34: 0.0, 61: 0.19094158073024836, 63: 0.0, 129: 0.9876447613285446, 192: 0.47363755695992893, 313: 1.0, 323: 0.35475298007370526, 482: 0.2628443023686753, 633: 0.39722468822749235, 643: 1.0, 926: 0.7026179572194895, 936: 0.14531600444388637}",31,single,m,straight,athletic,,socially,never,graduated from college/university,middle eastern,69.0,-1,,"doesn't have kids, but wants them",has dogs,judaism,sometimes,"english, hebrew",Linear Classifiers/747.joblib
Rosanne Sundin,"{564: 0.7060319320804923, 455: 1.0, 753: 1.0, 118: 0.643222503769991, 436: 1.0, 421: 0.6016761330665764, 543: 0.9193363590082393, 122: 0.8838916982075968, 773: 0.921207974132546, 624: 1.0, 856: 1.0, 260: 1.0, 681: 0.3968076664630341, 832: 0.6401994063730857, 852: 1.0, 63: 1.0, 422: 0.6815519304792338, 536: 0.35985323295367655, 609: 1.0, 692: 0.5595490669078294, 747: 0.0, 953: 0.46526779761340936}",34,single,m,straight,average,mostly anything,rarely,never,dropped out of college/university,white,73.0,70000,computer / hardware / software,"doesn't have kids, but might want them",,,no,"english (fluently), russian (okay), c++ (okay)",Linear Classifiers/550.joblib
Brynna Corilla,"{236: 0.0, 431: 1.0, 807: 1.0, 394: 0.0, 543: 0.0, 268: 0.0, 266: 0.0, 580: 0.0, 255: 0.0, 411: 1.0, 591: 0.0, 771: 1.0, 117: 0.0, 308: 0.07162998667635012, 390: 0.0, 74: 1.0, 872: 0.18145808521960882, 242: 0.7913215884975355, 812: 0.0, 864: 0.0, 40: 0.0, 146: 0.0, 199: 0.0, 258: 1.0, 293: 0.0, 357: 0.0, 358: 0.9528835049670601, 446: 0.0, 450: 0.7271516656164976, 462: 0.7742326256719889, 484: 0.0, 562: 0.6886771305174229, 597: 1.0, 649: 0.5341780391826543, 673: 0.0, 686: 0.0, 703: 1.0, 839: 1.0}",48,single,m,straight,fit,mostly anything,rarely,never,graduated from masters program,asian,69.0,70000,education / academia,"doesn't have kids, but might want them",,,no,english (fluently),Linear Classifiers/257.joblib
Elie Hathaway,"{761: 0.5707263668141254, 113: 1.0, 315: 0.8034860912907305, 882: 0.6955228390399005, 280: 0.7573238897573134, 55: 0.8123578201181922, 144: 0.0, 149: 0.5653457940257268, 293: 0.1406900872872512, 408: 0.7985578424009233, 540: 0.7884214482237495, 610: 0.0, 613: 0.9854275323071908, 620: 1.0}",35,single,m,straight,skinny,,socially,never,graduated from two-year college,white,71.0,-1,science / tech / engineering,has a kid,likes dogs and likes cats,atheism,no,"english (fluently), sign language (poorly), spanish (poorly)",Linear Classifiers/123.joblib
Violet Schonfeld,"{893: 0.6403889215892127, 865: 0.5169825949799662, 173: 0.0, 135: 1.0, 27: 1.0, 739: 1.0, 657: 0.11317864359161067, 721: 0.0, 603: 0.0, 96: 1.0, 164: 1.0, 276: 1.0, 293: 1.0, 356: 0.4902031584633555, 489: 0.0, 501: 0.0, 510: 0.0, 560: 0.0, 665: 0.0, 908: 0.11189067560989052, 931: 0.0, 938: 0.0, 949: 0.0}",25,single,m,straight,,,,,graduated from college/university,indian,73.0,-1,sales / marketing / biz dev,,,,no,"english, spanish (okay), italian (poorly)",Linear Classifiers/558.joblib
Ericka Scammon,"{32: 0.7490210474840895, 10: 0.8116702291956797, 35: 0.9594360604554053, 163: 0.0, 178: 1.0, 189: 0.9747107947927711, 212: 1.0, 289: 0.0, 352: 0.11905170214010052, 363: 0.0, 579: 0.7696225695060255, 673: 0.0, 885: 0.0, 913: 1.0, 918: 0.6564748094676096, 954: 0.0, 991: 0.0}",27,single,f,straight,average,mostly anything,rarely,never,graduated from masters program,white,63.0,-1,science / tech / engineering,doesn't have kids,likes dogs,,no,english,Linear Classifiers/746.joblib
Aili Wu,"{185: 0.0, 445: 0.0, 776: 0.8510797015769432, 71: 0.0, 734: 0.44117632887962954, 871: 0.0, 616: 0.5119472501662183, 461: 0.0, 110: 0.5732213321380873, 204: 0.17067481893284775, 280: 1.0, 575: 0.0, 692: 1.0, 325: 0.17660066023488297, 935: 0.0, 23: 0.13949680202329162, 783: 0.0, 7: 0.0, 117: 0.06998677563959377, 428: 0.5583659273069914, 641: 1.0, 878: 0.0}",27,single,m,straight,athletic,,,never,graduated from masters program,,67.0,-1,sales / marketing / biz dev,,,agnosticism,no,english,Linear Classifiers/158.joblib
Blake Bach,"{404: 0.0, 561: 0.0, 176: 0.4724783971743216, 696: 1.0, 721: 0.0, 109: 0.23168150712636892, 168: 0.1507400435052555, 597: 0.45709934126914287, 633: 0.8793251092485359, 22: 0.4856389566984092, 505: 0.7920835044229995, 217: 0.0, 412: 0.4532392317617657, 661: 0.6146605228112862, 270: 0.0, 87: 0.0, 116: 0.7119922484603844, 124: 0.6328056661647066, 152: 0.41191059035738586, 284: 0.9578988521044975, 334: 0.0, 344: 0.4532218171734437, 386: 0.48412718773787855, 592: 0.7147434752937376, 843: 0.0505678787267998, 895: 0.0, 986: 0.11836251069673187}",22,single,f,straight,average,,socially,never,working on college/university,white,64.0,-1,education / academia,,likes dogs and likes cats,,no,english,Linear Classifiers/264.joblib
Lusa Rustice,"{770: 1.0, 188: 1.0, 782: 0.0, 121: 0.3172349744929672, 313: 0.0, 781: 0.0, 744: 0.0, 924: 0.7902805927695606, 243: 1.0, 122: 0.05992580635218303, 279: 0.5378260402832709, 627: 0.6562134020262711, 837: 0.8266266855454241, 401: 0.20608500510865468, 59: 0.0, 833: 1.0, 633: 0.9365659998853815, 410: 0.944967233633049, 437: 1.0, 964: 0.9490993379337649, 259: 0.0, 266: 0.18967941038655134, 479: 0.0, 737: 0.8835017100590221, 783: 1.0, 814: 1.0, 915: 0.13756561759060482}",35,single,m,straight,average,vegan,socially,never,graduated from ph.d program,asian,71.0,50000,other,doesn't have kids,likes dogs and has cats,atheism and laughing about it,no,"english (fluently), latin (poorly), chinese (okay), c++ (poorly)",Linear Classifiers/283.joblib
