name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Gilda Isacco,"{390: 0.9103343564282944, 713: 1, 252: 1, 247: 1, 808: 1, 109: 0.955038461247258, 457: 0.9245824447241826, 11: 0, 507: 1, 980: 0.730772723178733, 403: 0.5166168082806399, 663: 0, 535: 0.9671740000913631, 71: 0.2866539860861006, 283: 0.5461974472518181, 183: 1, 180: 1, 120: 0.8535953808497219, 396: 0.10756094402690886, 401: 1, 433: 1, 447: 0.5338046094481126, 570: 0.4573970782318296, 853: 0.8618777257690817, 904: 0.8379663067329362, 945: 0.8621800947055605, 953: 0.9895805392121864}",26,single,m,straight,average,,often,never,dropped out of space camp,white,71.0,-1,computer / hardware / software,doesn't want kids,likes dogs and likes cats,atheism and laughing about it,trying to quit,english,Linear Classifiers/670.joblib
Vanessa Jacinda,"{850: 0, 607: 0, 586: 0, 129: 0, 944: 0, 603: 1, 590: 0.5688851886083146, 158: 0.6699999999999982, 834: 0, 934: 0, 412: 0, 543: 0.09334522075205598, 988: 0, 663: 0, 236: 0, 733: 0, 453: 0.3501694861310103, 335: 1, 311: 0.04682220647828217, 534: 0.2271066452635253, 22: 0.6073868458512663, 75: 0, 288: 1, 293: 1, 344: 0.3369687035931168, 424: 0.36832661334721983, 477: 0, 481: 0.3609452909017268, 630: 0.9546240031661917, 647: 1, 697: 0, 846: 0.7328074313758428}",26,available,m,straight,average,,rarely,,graduated from college/university,,66.0,-1,computer / hardware / software,doesn't want kids,,atheism,no,"english (fluently), c++ (okay)",Linear Classifiers/431.joblib
Marinna Brady,"{769: 0, 556: 0, 351: 1, 46: 1, 1: 0.1451198393512847, 53: 1, 158: 0.6101660029450624, 298: 0.4405316317805319, 471: 1, 510: 1, 577: 1, 662: 0, 768: 0.29826633108979195, 803: 1, 815: 1, 833: 0, 841: 0.7992855598884248, 915: 0, 974: 0.634728956629079}",30,available,m,straight,,,socially,sometimes,dropped out of college/university,white,69.0,-1,,,likes cats,agnosticism,yes,english,Linear Classifiers/401.joblib
Merrie Naashom,"{252: 1, 740: 1, 647: 0.549852898892194, 134: 0.9547620743035043, 249: 0.26199703191414514, 279: 1, 329: 1, 389: 0, 442: 1, 465: 1, 648: 1, 988: 1}",32,seeing someone,f,straight,curvy,mostly vegetarian,socially,never,working on space camp,white,68.0,-1,,,has dogs,other,trying to quit,"english (okay), german (poorly), spanish (poorly), serbian (poorly)",Linear Classifiers/908.joblib
Christal Fitzsimmons,"{226: 0.8063023344813205, 524: 0.16806430697058072, 765: 0, 804: 0.5077885199335164, 864: 1, 770: 0.5362228165743614, 703: 0, 105: 1, 287: 1, 4: 1, 962: 0.01542554031990484, 842: 0.5268465436977765, 67: 0.10663833833477643, 93: 0.16731680210961475, 145: 0.7345051837226277, 247: 1, 361: 1, 365: 0, 443: 1, 523: 0.3833906585152338, 610: 1, 612: 0.8666422559527982, 700: 0.40195481908027997, 717: 0.35041603099206586, 733: 0.7491105015921207, 821: 0.09259525753074804, 894: 0.508589994893045, 915: 1, 932: 0.3813777921399115, 993: 0}",43,single,f,bisexual,curvy,mostly vegetarian,socially,,graduated from masters program,white,68.0,-1,artistic / musical / writer,,likes dogs and has cats,,no,"english, spanish (poorly), french (poorly)",Linear Classifiers/6.joblib
Dania Thunell,"{888: 0.6705541496014986, 329: 1, 57: 0.46872152535911793, 314: 0.7642725542304871, 826: 0.8358422974053864, 293: 0.18000000000062177, 801: 0, 38: 0.5079674196834121, 518: 0, 309: 0.5943561169650365, 532: 0.08767766467126725, 733: 0.7040551015318935, 120: 0.8967055700974125, 162: 0.5760388395534405, 489: 0.932611766805439, 737: 0.6019482628609396, 576: 0.2340402954093161, 229: 0.7228257363144822, 83: 0.14767571545290004, 147: 1, 182: 0.39376961015727063, 242: 1, 301: 0, 502: 0, 528: 0, 710: 0.4634777685496434, 727: 1, 764: 0.5587452417670354, 954: 0.9901431546393953, 977: 0}",39,single,f,straight,average,anything,rarely,never,graduated from masters program,white,68.0,-1,education / academia,,has dogs,,no,english,Linear Classifiers/678.joblib
Marjie Donell,"{244: 0, 836: 0.6353614613986913, 310: 0.4542179423409656, 708: 0.7658305618191306, 131: 0.00106126896960701, 211: 0.7774054368840231, 842: 1, 61: 0, 252: 1, 847: 0, 884: 0, 822: 1, 119: 0, 454: 1, 939: 0.7396761232706957, 42: 1, 328: 0, 339: 0.8918931590078469, 446: 1, 465: 0, 474: 0.058090193357026365, 709: 1, 719: 1, 902: 1}",22,single,m,straight,athletic,strictly anything,socially,never,working on ph.d program,white,68.0,-1,student,doesn't have kids,likes dogs and likes cats,atheism and somewhat serious about it,no,"english (fluently), c++ (okay), spanish (okay), lisp (okay)",Linear Classifiers/618.joblib
Candy Goode,"{322: 1, 244: 0, 143: 1, 271: 0, 425: 1, 639: 1, 823: 0.2755403541322078, 499: 1, 116: 0.25415752063193997, 384: 1, 108: 0.45011351843709757, 750: 0.6202877826334459, 251: 0, 86: 0.2930513893740503, 426: 0.22007447138243363, 628: 0.30769844515748557, 123: 0, 998: 1, 461: 0.5400440627040193, 563: 0, 333: 1, 259: 0.6166364160338813, 33: 0.27677955073705285, 836: 1, 41: 0.6524273067776272, 56: 1, 72: 0, 89: 0.8807930647679347, 92: 0, 101: 0.16910587179715408, 225: 1, 414: 0.9611317658279399, 416: 0.6808767707173298, 429: 1, 455: 0.7569788800948936, 484: 0, 568: 0, 594: 0.874110209761545, 726: 0.04876033249621786, 785: 0.6199911186625912, 840: 1, 974: 0.3377046573719722, 982: 1, 991: 0.04389451727474003, 995: 0.7963821983871011}",33,single,f,straight,athletic,,,never,graduated from college/university,white,67.0,-1,hospitality / travel,"doesn't have kids, but wants them",,,no,"english (fluently), dutch (okay)",Linear Classifiers/822.joblib
Monika Hedve,"{615: 1, 387: 0, 104: 0.6893559655398693, 143: 0, 158: 1, 180: 0.19116019622561264, 318: 0, 338: 1, 393: 0, 401: 0, 570: 0, 603: 0.5792110115596021, 667: 0, 777: 0, 821: 1}",24,single,m,straight,thin,mostly vegan,socially,,working on college/university,white,75.0,-1,,doesn't have kids,likes cats,atheism,when drinking,english,Linear Classifiers/633.joblib
Ida Firmin,"{100: 0.2962233855900045, 197: 0.15037908912948939, 566: 0.2751420551217636, 643: 1, 460: 1, 794: 0.47431632674377944, 321: 0, 948: 0.7168742052040751, 768: 0.9191754887741084, 193: 0.8442348203977774, 304: 0.7945358838811916, 656: 0.326497500771773, 289: 0.6596630727982986, 7: 0.7164968190549759, 486: 0.8633684349878263, 361: 0.623967664259205, 905: 0.10787876960013032, 168: 0.8965673207435831, 443: 0, 515: 0.27989742718436417, 573: 0, 353: 0.3755460637198528, 681: 0.8522639104299108, 154: 1, 961: 0.6719644689202859, 17: 0.17871724312076132, 93: 0.3287569551627797, 390: 0, 420: 0.33104765787518997, 480: 0.9262162094399118, 503: 0, 524: 0.9258220017058367, 532: 0.3829915584521014, 609: 0.06566074585808235, 631: 0.43417904813665154, 699: 0, 978: 0.12736369981385604}",50,single,m,straight,average,mostly anything,often,never,college/university,white,73.0,80000,transportation,doesn't want kids,has cats,other,no,english,Linear Classifiers/807.joblib
Cordi Cordi,"{229: 1, 0: 0.1524927084853318, 617: 0, 928: 0, 774: 0.9046081352705939, 860: 1, 726: 0.40539314412326366, 152: 1, 548: 0, 561: 0, 603: 0, 673: 1, 896: 0.883970382945559, 916: 0.4567418428519585}",32,seeing someone,m,straight,average,,not at all,never,graduated from college/university,asian,67.0,-1,science / tech / engineering,,likes dogs,,no,english,Linear Classifiers/913.joblib
Tami Bendick,"{89: 0.9820417196727451, 838: 0, 325: 0, 111: 0, 34: 1, 185: 0, 191: 0, 503: 1, 539: 0.20246146013893807, 561: 1, 562: 0, 613: 1, 833: 0, 886: 1, 894: 1, 937: 0, 958: 0, 981: 0.3535851109148176}",23,single,m,straight,athletic,,rarely,never,working on college/university,white,73.0,-1,military,"doesn't have kids, but might want them",,,no,english,Linear Classifiers/36.joblib
Gloria Forrer,"{782: 0.20721784469925275, 253: 0.31291902755082635, 291: 1, 654: 0, 212: 0.19116954149264975, 324: 0, 500: 1, 43: 1, 124: 1, 193: 0.9171490432766458, 418: 0, 437: 0, 494: 0, 551: 1, 601: 0.0343768152416013, 718: 1, 807: 0, 839: 0.20877918022854103, 854: 1, 874: 1, 916: 0.589205462608922, 959: 0}",32,single,f,straight,fit,anything,socially,never,graduated from college/university,,62.0,-1,other,"doesn't have kids, but might want them",,buddhism,no,english,Linear Classifiers/212.joblib
Merry Love,"{913: 0.20152220137957177, 973: 1, 502: 0, 249: 0.19722266447577833, 91: 0.017930023271702844, 729: 0.04076074090535853, 69: 0.7070548559242646, 143: 1, 463: 0.16703595991712758, 798: 0.6029786650436857, 293: 0.6634009940150525, 848: 1, 101: 0.8286021528470586, 245: 0.505591490918124, 145: 0.3630670665799019, 153: 0, 216: 0.7065392078500321, 248: 0.8587729201425152, 258: 0.7962715750594465, 399: 0, 562: 0, 630: 0.0886880796999317, 732: 0.7322452918901425}",59,single,m,straight,fit,anything,socially,never,graduated from masters program,white,73.0,80000,other,doesn't want kids,likes dogs and likes cats,other,no,"english (fluently), english",Linear Classifiers/940.joblib
Vanessa Peonir,"{438: 0.630991721250334, 628: 0.8978341053431551, 51: 0.8924757883244752, 4: 0.3249166616012511, 6: 0.4417671002998862, 38: 1, 356: 0.37283228798154244, 533: 0.9057649256119431, 596: 0.48349878848441463, 697: 1, 777: 0.26014043210502, 793: 0, 841: 0.4528503047788499, 979: 1, 985: 0.23676955664323796}",36,single,m,straight,fit,anything,often,sometimes,graduated from college/university,white,73.0,-1,construction / craftsmanship,,likes dogs and likes cats,other and somewhat serious about it,no,"english, english (fluently)",Linear Classifiers/364.joblib
Gilligan Koehler,"{549: 0, 280: 0, 729: 0.1834512588614845, 882: 0.6402824413011086, 356: 0.0739953335886594, 357: 0.6765744438031778, 565: 0.18435187293038924, 136: 0, 209: 1, 85: 0.08944410742858144, 314: 1, 799: 0.6415404987384568, 716: 0.5935114035799547, 962: 0.35938911061805, 519: 0.6978285683644687, 115: 0, 331: 0.42834359306314074, 44: 0.5517857648127524, 135: 0.7124516374790604, 141: 1, 444: 0.2850139386550392, 540: 0.9664545628704779, 634: 0, 699: 0.3440364244855365, 771: 1, 885: 0.8941690534409945, 921: 0}",29,single,m,straight,athletic,,socially,,college/university,,74.0,-1,,doesn't have kids,,agnosticism and somewhat serious about it,no,english,Linear Classifiers/560.joblib
Mara Kiyoshi,"{802: 1, 837: 0.4134808237771317, 524: 1, 109: 0, 222: 0.4201993492091285, 634: 0, 167: 0.885279541783305, 102: 1, 668: 0, 255: 0, 760: 1, 311: 0, 570: 0.15552814022614392, 456: 0, 474: 0, 742: 0.11331140902631143, 376: 1, 213: 0.6481669605908342, 226: 0, 284: 1, 331: 1, 396: 1, 438: 1, 616: 0, 631: 0, 638: 0.35742875350699377, 723: 0, 857: 1, 894: 0.8961550767418256, 925: 1, 940: 1, 965: 1, 967: 0.5571351291024387}",39,single,f,straight,fit,mostly anything,socially,,graduated from masters program,white,63.0,-1,,has kids,,,no,english,Linear Classifiers/297.joblib
Jessy Adalbert,"{572: 0.7225281156318846, 283: 0, 913: 0.5854602922165204, 207: 1, 276: 0.4966229547206638, 764: 0, 312: 0.469268084821644, 717: 0.4900483866323216, 944: 0.7930879423799918, 132: 0.3181904250514209, 269: 0.4157992558010204, 932: 0.6928264971167502, 290: 1, 921: 1, 141: 0, 1: 0, 185: 0.12159699640458332, 223: 0.09691219237405968, 284: 1, 294: 0.8170737145198816, 392: 0.7627995159712939, 397: 0.6112399452584811, 674: 0, 682: 1, 761: 0.824295410130057, 898: 1, 908: 0.7993066284483588}",24,single,m,straight,skinny,,socially,never,graduated from college/university,"hispanic / latin, white",67.0,60000,computer / hardware / software,,likes dogs and likes cats,catholicism but not too serious about it,no,english (fluently),Linear Classifiers/163.joblib
Laurene Baylor,"{925: 0.6267695473652095, 720: 0.8583201607496029, 553: 0.31384214114098974, 169: 0.313672849396065, 379: 0.736203341368932, 127: 0.8269883484457257, 997: 0.9547670149548928, 945: 0.8472980794527656, 17: 0.7718034016163413, 18: 0, 23: 0.34887048485307837, 229: 0, 287: 0.9854052785118474, 444: 0.7627695908140284, 447: 0.27678082691901196, 540: 1, 603: 1, 612: 0, 686: 0.42267644617782274, 736: 0.9069651747242942, 784: 1, 992: 1}",28,single,m,straight,average,,desperately,often,,asian,70.0,-1,,doesn't have kids,,atheism,yes,english,Linear Classifiers/838.joblib
Bobbi Genna,"{48: 1, 826: 0.6516766882629206, 98: 0.2568786090511228, 101: 1, 749: 1, 752: 0.9832077708802878, 522: 0.3140152098816511, 60: 0.6076947672561799, 611: 0.9295462211107886, 501: 0.9286460342210283, 831: 1, 449: 1, 133: 0.05974899825989688, 108: 0, 381: 1, 767: 1, 64: 1, 494: 1, 609: 0.3839480207116077, 37: 0.3936274342845856, 277: 0.5352561333710142, 183: 1, 236: 0, 322: 1, 335: 0.3580758826735444, 336: 0.0777214942009774, 343: 0.9776612079762783, 433: 1, 470: 0, 498: 1, 630: 1, 917: 1, 982: 1}",50,single,m,straight,athletic,,socially,never,college/university,asian,66.0,80000,construction / craftsmanship,has kids,likes dogs and dislikes cats,,no,english,Linear Classifiers/758.joblib
Konstance Klemperer,"{306: 0.7198551660297845, 731: 0.653316197318965, 609: 0, 753: 0, 770: 0.38689325573679767, 122: 0, 455: 0.38212643651560896, 947: 0.19680163260739825, 848: 0.5910843792357579, 73: 0.7874450620613125, 184: 0, 204: 0.22902122274090964, 212: 0, 431: 0.05045519979866775, 473: 0.35459406174719454, 516: 0.8706201321180913, 546: 0, 565: 0.2718142763029814, 618: 0, 673: 0.12242747916098295, 756: 0, 814: 0, 905: 0.814866485002181, 924: 0.21811194365838915}",32,single,f,straight,fit,,socially,never,graduated from college/university,white,64.0,-1,student,,likes dogs,judaism but not too serious about it,no,"english (fluently), french (okay)",Linear Classifiers/7.joblib
Jan Lindemann,"{662: 0.46551751065497804, 279: 0, 633: 0.018855816163306116, 389: 1, 816: 0, 405: 0, 180: 0, 52: 1, 734: 1, 614: 0, 73: 1, 164: 1, 182: 0.5528225131572242, 185: 0.1105963890166386, 243: 1, 316: 1, 368: 1, 481: 1, 598: 0.36340149330433746, 736: 1, 785: 1, 815: 1, 957: 1, 975: 0}",41,single,f,straight,fit,,socially,,college/university,white,67.0,-1,transportation,,likes dogs and likes cats,,no,english,Linear Classifiers/734.joblib
Veda Fink,"{996: 0, 822: 0, 509: 0, 127: 1, 302: 0.5638116306001706, 29: 0, 195: 1, 236: 1, 473: 0, 637: 1, 788: 1, 884: 0, 712: 0.14670208093984982, 497: 0, 910: 1, 284: 1, 616: 1, 58: 0, 171: 0.2599999999965874, 322: 1, 338: 1, 482: 0.5397849122715179, 626: 0.40237785655097724, 627: 1, 746: 1, 945: 0}",50,single,f,straight,skinny,mostly vegetarian,socially,,graduated from masters program,"asian, middle eastern, black, native american, indian, pacific islander, hispanic / latin, white, other",63.0,-1,education / academia,has kids,likes dogs,atheism,no,"english, spanish (okay), german (okay)",Linear Classifiers/188.joblib
Valera Eliathas,"{339: 1, 7: 1, 45: 0.6140515642123447, 420: 0.02859006579816059, 545: 0, 730: 1, 736: 0.3690744944743649, 750: 0.9906356518457065, 803: 0}",44,single,m,straight,,,socially,,graduated from college/university,white,68.0,-1,computer / hardware / software,,has dogs and likes cats,catholicism and laughing about it,no,english,Linear Classifiers/980.joblib
Marsiella Ogren,"{835: 1, 764: 0.2073745621599432, 192: 0.793923330000541, 138: 1, 20: 0, 732: 1, 33: 0, 38: 0, 101: 0, 179: 0.4595811243147203, 206: 0, 212: 0.25531287113101264, 279: 0, 385: 0.6067453850138271, 422: 0.23335131300946, 502: 1, 503: 0.9112317237017065, 535: 1, 637: 0.4154569895054303, 664: 0.530000000000082, 699: 0.26477527297711045, 807: 1, 900: 0}",48,single,m,straight,average,mostly anything,,,graduated from college/university,white,68.0,-1,artistic / musical / writer,doesn't want kids,has dogs and has cats,,no,"english (fluently), other (okay)",Linear Classifiers/380.joblib
Cyndie Olin,"{164: 0.35835406814007476, 141: 0, 862: 0.4846574529427674, 597: 0.023524786523793972, 109: 0.8152155315087255, 192: 0.6722973411831707, 270: 0.3579490652804975, 372: 0.936398800247592, 480: 0, 622: 0.1220841887471622, 625: 0.3091327697931876, 657: 0, 688: 0.7826611293861763, 718: 0.5472674635752186, 919: 0.5855040570179393}",24,available,m,bisexual,skinny,,socially,sometimes,graduated from two-year college,,75.0,-1,,,,,trying to quit,english,Linear Classifiers/179.joblib
Tilly Anyah,"{697: 1, 200: 0.9539282226814421, 714: 0.692320056639725, 111: 0, 137: 0.7359072703303169, 172: 0.057967544994801834, 227: 0.028053073102486614, 273: 0, 376: 0, 474: 0.31460320948276177, 532: 0.7709883110392965}",26,single,m,straight,fit,strictly anything,not at all,never,graduated from college/university,"black, white",73.0,-1,sales / marketing / biz dev,"doesn't have kids, but wants them",likes dogs and likes cats,,no,"english (fluently), french (okay)",Linear Classifiers/795.joblib
Sybille Breed,"{871: 0.16002262810565582, 888: 0.263966731702419, 879: 0.6784559390148625, 749: 0.48761966904440557, 597: 0, 416: 1, 578: 0.459008934497912, 706: 0.882541652559822, 3: 0, 65: 1, 606: 0.4513427050224704, 617: 1, 650: 0.8031975055447861, 694: 1, 838: 1, 886: 0.2129196121956094, 899: 0}",29,single,f,gay,thin,mostly anything,socially,never,graduated from two-year college,white,61.0,-1,hospitality / travel,,,agnosticism,no,english,Linear Classifiers/862.joblib
Calla Hepsibah,"{48: 0, 527: 1, 962: 0, 914: 1, 305: 0.04363278617290001, 612: 0, 925: 0, 856: 0, 927: 1, 262: 1, 12: 1, 980: 0, 772: 0.6922643923415133, 16: 1, 179: 0.42338518013955717, 244: 1, 288: 1, 495: 1, 499: 0, 604: 1, 746: 1, 794: 1, 883: 1, 908: 1, 994: 1}",40,single,f,straight,full figured,,socially,never,two-year college,other,62.0,-1,executive / management,has a kid,,christianity and very serious about it,,english,Linear Classifiers/455.joblib
Ana Alfons,"{796: 1, 582: 1, 176: 1, 86: 0.20101748918224982, 913: 1, 726: 1, 623: 1, 196: 1, 843: 0.6444737374366395, 998: 0.8881660142257017, 914: 0.43897055230577087, 290: 0.9238331816792535, 660: 1, 2: 0, 597: 1, 752: 1, 524: 0.9437070828690195, 484: 0.3623417432453836, 205: 0.3446373655353724, 259: 0.6127429909568703, 776: 1, 858: 0.8672833041970709, 326: 1, 723: 0, 672: 1, 3: 0.24505808889378566, 78: 0.6833064464214206, 85: 0.9777099944226211, 343: 0.20800355033108509, 533: 1, 579: 0.39011205670513294, 650: 0.023576546688639288, 687: 0.4488187224766055, 777: 0.8253756876484242, 926: 0.8356550468989629, 930: 0.3291014758904107}",29,single,f,straight,average,vegetarian,socially,never,graduated from law school,white,68.0,-1,law / legal services,,likes dogs,agnosticism and somewhat serious about it,no,"english, spanish (fluently)",Linear Classifiers/139.joblib
Louella Truc,"{404: 0.3861863366944198, 805: 0.8028338143860787, 136: 0.2640100191108159, 496: 0, 858: 0.10366672749575301, 130: 0.44261506551595486, 739: 0.06576224831233901, 717: 0.8448465724117713, 902: 0.360320046551744, 430: 0.7386661140461714, 382: 1, 233: 0.7734149415783045, 482: 0.5345622880506826, 647: 0.498593821932134, 370: 0.2971542119811774, 330: 0.7624549581613063, 384: 0, 877: 1, 235: 0, 229: 1, 556: 0.5151502031222228, 437: 0.25192576959134083, 428: 0.5980023934797631, 170: 0.18961012728505233, 65: 0.8458887709756575, 88: 0.5891461692402653, 123: 0, 129: 0, 465: 0.14520435405941923, 502: 0, 593: 0.9482306640122364, 800: 0.35367354617122126, 846: 0, 982: 0}",54,single,f,straight,full figured,mostly anything,socially,never,graduated from college/university,white,69.0,-1,education / academia,,likes dogs and has cats,other,no,"english (fluently), spanish (fluently)",Linear Classifiers/118.joblib
